Fat_percent,SNF_percent,Protein_percent,Lactose_percent,Moisture_percent,Total_Solids_percent,pH,Specific_Gravity,Acidity_Titratable_pct,Viscosity_cP,Conductivity_mS_cm,CLR_Corrected_Lactometer,Urea_mg_per_100mL,Melamine_ppm,Total_Plate_Count_CFU_mL,Coliform_CFU_mL,MBRT_hours,Adulteration_Index_0_1,FSSAI_Chemical_Score,Estimated_Added_Water_pct,Is_Adulterated
1.7106,9.077,3.1739,4.8761,88.8674,10.7876,6.634,1.0292,0.1518,1.7533,4.7182,17.37,29.326,0.0,75328,13,3.32,0.0157,100.0,0.04,0
3.3646,8.9743,3.0717,4.7025,88.0765,12.3389,6.566,1.0312,0.0849,1.7746,5.0021,18.73,22.505,0.0,131305,11,4.28,0.6419,51.54,1.81,1
3.0397,8.7498,3.1009,4.7733,87.8985,11.7895,6.765,1.0319,0.1502,1.8823,4.5089,14.52,26.088,0.0,18606,55,4.31,-0.0,98.99,0.0,0
3.4887,8.6691,3.2129,4.7399,88.2926,12.1578,6.771,1.0288,0.1371,2.0197,4.8585,17.17,27.439,0.0,67162,14,3.03,0.0,97.51,0.0,0
3.163,8.8714,3.2742,4.7277,88.0327,12.0344,6.788,1.0284,0.1424,1.9445,4.5669,14.45,20.226,0.0,39253,23,4.56,0.0217,100.0,1.75,0
6.8622,9.4828,3.4748,4.7574,86.1608,16.345,6.618,1.0308,0.1671,1.9745,4.6566,18.5,25.351,0.0,56918,7,3.91,0.0,100.0,0.68,0
7.0326,9.1268,3.5151,4.7244,85.4903,16.1594,6.725,1.0285,0.1609,1.8967,4.9087,20.13,20.824,0.0,22911,9,4.5,0.0327,97.04,1.08,0
1.9521,9.4929,3.1001,4.8456,89.1164,11.445,6.649,1.0298,0.1466,1.9922,4.6383,16.1,21.805,0.0,22523,10,4.35,0.0164,99.14,0.0,0
2.4044,9.123,3.1579,4.6973,89.3824,11.5274,6.663,1.0313,0.1395,1.7957,5.053,15.68,22.596,0.0,59285,3,4.15,0.0,98.54,0.25,0
3.5585,8.6979,3.0504,4.6467,88.0219,12.2564,6.784,1.0289,0.1464,1.762,4.7153,15.8,24.893,0.0,61076,2,4.73,0.0011,100.0,0.13,0
5.2334,8.9627,3.1227,4.7901,86.9075,14.1961,6.793,1.0298,0.1688,1.8243,4.5525,20.92,21.45,0.0,28516,10,3.9,0.0,99.88,0.7,0
3.1687,9.7099,3.3274,4.5981,87.8051,12.8786,6.706,1.0292,0.1585,2.5772,5.1948,21.44,23.016,0.0,68011,14,4.57,0.6655,60.56,0.32,1
1.5205,9.1686,3.1971,4.6516,88.672,10.6891,6.657,1.0301,0.1591,2.0569,4.5579,18.37,23.203,0.0,63198,6,3.8,0.0403,100.0,0.0,0
0.2594,9.1939,3.4476,4.533,90.4473,9.4533,6.596,1.0303,0.1332,1.7647,5.1963,18.12,27.981,0.0,19715,8,4.34,0.0,100.0,1.72,0
3.3773,8.5838,3.1925,4.6129,88.3898,11.9611,6.725,1.0293,0.1356,2.0459,4.9151,21.42,25.908,0.0,40243,15,3.35,0.0272,99.24,0.0,0
7.1323,9.4192,3.46,4.7426,86.0188,16.5515,6.742,1.0286,0.1549,2.0518,5.1725,21.49,22.078,0.0,42548,13,3.43,0.0,100.0,0.0,0
5.4104,8.6587,3.1903,4.8519,87.0549,14.0691,6.751,1.0306,0.1376,1.9768,4.6405,21.26,26.429,0.0,28485,27,3.8,0.0471,100.0,0.0,0
3.3729,8.5321,3.2388,4.6069,87.9335,11.905,6.946,1.0303,0.0941,1.7068,5.1157,21.85,27.695,0.0,3977,7,5.63,0.7574,54.63,0.45,1
3.4897,8.8939,3.1016,4.7291,88.188,12.3836,6.686,1.0286,0.1481,2.0525,5.0877,15.54,25.902,0.0,58595,112,3.15,0.0118,100.0,0.0,0
4.8025,9.1828,3.168,4.8593,87.2768,13.9853,6.797,1.0291,0.1339,2.0317,4.9321,17.83,21.56,0.0,29731,5,3.01,0.0,98.72,0.77,0
7.1735,9.0422,3.4996,4.621,85.3791,16.2157,6.788,1.0297,0.1688,1.9508,5.062,16.13,22.953,0.0,79704,3,3.13,0.0007,100.0,0.0,0
5.4765,8.9325,3.1559,4.72,86.7409,14.409,6.647,1.0286,0.1545,1.7549,5.0966,17.82,23.457,0.0,98171,13,3.65,0.002,98.57,0.08,0
6.7652,9.4512,3.209,4.7648,86.1742,16.2164,6.769,1.0306,0.1606,2.0218,5.0246,18.4,26.953,0.0,17402,12,3.5,0.0036,100.0,0.72,0
6.6237,9.4389,3.3611,4.8078,86.4948,16.0626,6.719,1.0296,0.1353,1.7635,5.1157,21.93,29.07,0.0,31393,3,3.72,0.0389,100.0,1.7,0
0.3431,8.9049,3.2559,4.5097,89.5025,9.248,6.673,1.0281,0.1414,1.8427,4.8041,19.07,27.893,0.0,31561,4,4.73,0.0448,100.0,1.08,0
1.6534,9.2963,3.269,4.9448,89.4493,10.9497,6.697,1.0311,0.1498,1.7221,4.9063,15.7,21.514,0.0,11900,19,3.1,0.003,97.67,0.75,0
4.5945,9.1384,3.1142,4.6703,87.3618,13.7329,6.576,1.0285,0.1462,1.8714,4.6666,21.99,27.018,0.0,66163,23,4.69,0.0402,99.53,0.83,0
7.064,9.6837,3.4743,4.6072,85.3243,16.7477,6.693,1.031,0.1344,2.0353,4.983,14.67,29.714,0.0,45744,26,4.01,0.0,100.0,0.21,0
1.8078,9.0205,3.4318,4.8955,88.5533,10.8283,6.8,1.0306,0.162,1.8555,4.9339,16.71,28.06,0.0,49350,27,4.0,0.0428,100.0,0.08,0
6.9366,9.4305,3.5106,4.7203,85.0122,16.3671,6.603,1.0292,0.1448,1.9826,4.8406,18.93,24.986,0.0,20728,4,3.59,0.0,100.0,0.0,0
7.0876,9.0968,3.2675,4.7263,85.8908,16.1844,6.649,1.0283,0.1449,1.9755,4.6121,20.02,20.078,0.0,307482,10,4.66,0.0,97.58,0.64,0
1.5526,9.4561,3.2085,4.6228,88.7376,11.0087,6.562,1.028,0.1556,1.8814,4.6803,14.62,22.807,0.0,146102,1,3.92,0.0447,99.92,1.3,0
3.4904,8.6761,3.0528,4.6943,88.2687,12.1665,6.674,1.0296,0.1382,1.7981,4.7933,18.43,23.905,0.0,57251,4,3.07,0.0413,97.13,0.0,0
4.8592,8.6583,3.3411,4.6563,86.5141,13.5175,6.619,1.03,0.1442,1.7096,4.5675,16.5,29.486,0.0,67406,2,3.85,0.0025,99.91,0.0,0
4.6115,9.0151,3.2527,4.5346,87.2728,13.6266,6.734,1.0303,0.1378,1.7306,4.5176,19.62,20.655,0.0,10229,14,4.29,0.0,100.0,0.36,0
4.5806,8.6918,3.2848,4.8814,87.069,13.2724,6.572,1.0315,0.1516,2.0685,4.9782,15.14,24.708,0.0,125190,7,4.3,0.0,97.68,0.0,0
1.7997,9.3518,3.188,4.6045,89.3665,11.1515,6.796,1.0295,0.1683,1.946,4.712,20.63,28.253,0.0,179862,5,3.52,0.0225,97.44,0.04,0
3.579,8.907,3.202,4.6197,88.4155,12.486,6.614,1.0294,0.1644,2.0755,5.1047,21.77,22.582,0.0,24701,16,4.94,0.0351,97.1,0.0,0
3.3624,8.846,3.0691,4.6651,88.1179,12.2084,6.567,1.0295,0.1675,1.7869,4.5011,16.62,20.259,0.0,10559,7,3.26,0.0424,97.43,1.19,0
6.5619,9.5007,3.4013,4.9426,85.988,16.0626,6.568,1.0306,0.1311,1.9343,4.9028,19.15,23.882,0.0,275462,1,4.81,0.0432,99.51,1.66,0
3.5863,8.9381,3.2891,4.5696,88.2056,12.5244,6.611,1.0283,0.1598,1.9844,5.0246,14.86,29.178,0.0,44015,19,4.25,0.0093,100.0,0.0,0
0.1392,8.9691,3.4268,4.5951,90.2506,9.1083,6.716,1.0293,0.1669,2.0534,4.7546,16.53,27.919,0.0,57077,10,4.61,0.0,99.71,0.81,0
7.1936,9.2686,3.2013,4.9838,85.8882,16.4622,6.756,1.0283,0.1368,1.8244,4.9612,17.96,26.231,0.0,32989,3,4.3,0.0101,100.0,0.0,0
3.3567,8.6368,3.3988,4.6279,87.9514,11.9935,6.749,1.0308,0.1388,1.733,4.9582,21.61,22.733,0.0,41850,3,3.8,0.0058,98.76,0.68,0
3.6931,8.5109,3.2718,4.6644,87.6696,12.204,6.642,1.0292,0.1631,1.9554,4.9409,20.69,27.408,0.0,38404,5,3.16,0.0,97.41,1.51,0
3.0537,8.6185,3.3762,4.6035,88.0914,11.6722,6.769,1.029,0.1656,1.8567,4.7879,14.42,21.04,0.0,189938,98,3.2,0.0195,100.0,1.58,0
6.7362,9.1597,3.5421,4.6012,86.2655,15.8959,6.78,1.0288,0.1341,1.95,4.7608,17.26,20.137,0.0,18211,5,4.4,0.0345,100.0,0.77,0
3.5929,8.6615,3.3428,4.5498,88.3466,12.2544,6.656,1.0281,0.1351,1.8657,5.1698,16.19,29.297,0.0,35785,21,3.27,0.0136,100.0,1.43,0
0.411,9.0631,3.4831,4.663,90.2185,9.4741,6.724,1.0281,0.1351,1.8701,4.8234,18.97,25.228,0.0,88002,41,4.08,0.0,100.0,0.0,0
6.0478,9.2188,3.5604,4.6518,85.496,15.2666,6.75,1.0297,0.1545,1.8618,4.5437,20.84,23.74,0.0,41146,36,3.12,0.0,100.0,0.19,0
7.0148,9.6639,3.5673,4.8698,85.2869,16.6787,6.778,1.0294,0.1681,1.7391,4.5839,14.78,27.989,0.0,83909,26,4.77,0.0,97.33,0.87,0
3.4708,8.9138,3.0916,4.5137,87.9941,12.3846,6.73,1.0297,0.1331,1.8613,4.5506,20.22,23.034,0.0,77793,34,4.14,0.0165,97.22,0.0,0
0.3328,9.0582,3.2875,4.5933,90.4954,9.391,6.765,1.0317,0.153,1.8471,5.1536,17.52,29.589,0.0,135400,14,4.17,0.0346,100.0,0.0,0
7.3206,9.7952,3.2645,4.6094,85.329,17.1158,6.593,1.0312,0.1463,1.9442,5.1323,19.83,20.351,0.0,140742,32,4.66,0.0354,98.92,0.0,0
7.4525,9.2695,3.5377,4.8818,85.9062,16.722,6.572,1.0296,0.1543,2.047,4.677,19.14,29.849,0.0,168200,10,3.36,0.0,100.0,0.81,0
4.7358,9.1739,3.1954,4.7934,87.2849,13.9097,6.723,1.0303,0.1377,2.004,4.842,17.42,29.943,0.0,97740,62,4.8,0.0436,99.79,1.62,0
3.5662,8.7029,3.0125,4.7902,88.4863,12.2691,6.568,1.0302,0.1657,1.972,4.5595,15.02,21.065,0.0,10664,10,3.23,0.0032,97.7,0.83,0
5.0833,8.8387,3.2335,4.5379,87.0594,13.922,6.589,1.0319,0.1427,1.9338,5.1059,16.94,22.833,0.0,109390,12,4.4,0.0092,99.68,0.0,0
3.7399,8.9602,3.1152,4.7207,88.2755,12.7001,6.693,1.028,0.1605,1.7426,4.9239,15.94,29.835,0.0,16873,24,3.52,0.0,100.0,0.0,0
4.998,8.931,3.4832,4.6323,87.2609,13.929,6.605,1.0305,0.1687,1.7497,4.5361,18.96,23.212,0.0,77770,15,4.82,0.0,100.0,0.02,0
3.7504,8.6422,3.1835,4.6965,88.3447,12.3926,6.62,1.0315,0.1332,1.9422,5.1452,16.96,20.127,0.0,42444,14,5.0,0.0,100.0,1.36,0
6.0468,9.2098,3.438,4.6206,85.7445,15.2566,6.634,1.0311,0.1343,1.7301,4.8468,17.48,26.884,0.0,45255,18,4.39,0.0136,98.08,0.87,0
2.0673,9.39,3.2344,4.7319,89.3921,11.4573,6.636,1.0314,0.1477,1.86,4.9753,16.49,25.326,0.0,29228,7,4.73,0.0,100.0,0.0,0
3.7115,8.5686,3.3834,4.719,87.8257,12.2801,6.737,1.0309,0.1594,2.0203,4.5958,20.98,29.995,0.0,19310,8,3.56,0.0,98.15,1.7,0
3.0994,8.7462,3.108,4.6473,88.4496,11.8456,6.798,1.0289,0.1383,1.9179,5.0247,16.26,27.235,0.0,58147,9,3.74,0.0,100.0,1.28,0
3.5878,8.898,3.3259,4.5112,87.6627,12.4858,6.589,1.0289,0.1621,1.8574,4.5876,15.45,20.838,0.0,144284,7,4.81,0.0,100.0,0.0,0
4.9977,8.9374,3.1325,4.7972,87.2065,13.9351,6.657,1.0282,0.1485,1.755,4.533,14.66,23.74,0.0,55312,10,4.82,0.0,97.4,0.55,0
1.5792,9.2782,3.2991,4.9782,88.6325,10.8574,6.584,1.0287,0.14,2.026,5.0885,20.88,22.719,0.0,32488,39,3.46,0.0,99.95,0.0,0
2.3231,9.021,3.2884,4.7592,88.8101,11.3441,6.646,1.0297,0.1692,1.7355,4.8362,20.64,26.237,0.0,43482,4,3.75,0.0,97.31,1.58,0
3.3765,8.8214,3.3869,4.7626,88.3751,12.1979,6.554,1.0298,0.1504,2.037,4.8161,16.7,23.005,0.0,42420,2,3.84,0.0,100.0,1.6,0
6.219,9.0865,3.5441,4.6479,85.1307,15.3055,6.642,1.0318,0.1663,1.746,5.0257,20.68,23.065,0.0,48383,2,3.54,0.0517,100.0,0.0,0
3.1657,8.8003,3.1791,4.5607,88.3884,11.966,6.7,1.029,0.1439,1.7196,4.7414,21.12,23.294,0.0,67887,7,4.95,0.0074,99.86,0.0,0
6.6492,9.5484,3.333,4.6226,85.5609,16.1976,6.71,1.0307,0.1553,1.7796,5.0257,16.22,21.014,0.0,33326,2,3.23,0.0307,100.0,0.0,0
7.3206,9.347,3.3648,4.6142,85.747,16.6676,6.69,1.0308,0.1371,1.8009,5.163,17.98,21.359,0.0,86475,4,4.07,0.0,97.27,1.17,0
2.4418,9.244,3.1461,4.7942,88.6094,11.6858,6.727,1.029,0.1655,1.9552,5.1863,14.96,20.033,0.0,79992,10,3.33,0.0321,99.46,1.72,0
3.1075,8.6956,3.3885,4.6053,88.3678,11.8031,6.633,1.0294,0.1321,1.7476,5.0865,16.39,20.634,0.0,168764,31,4.62,0.0059,100.0,0.0,0
3.5225,8.6404,3.0783,4.582,87.7931,12.1629,6.585,1.0311,0.1509,1.8538,4.8592,17.44,23.175,0.0,27062,19,4.43,0.0,100.0,0.0,0
4.8514,9.1287,3.4103,4.833,86.7923,13.9801,6.712,1.031,0.1425,1.798,4.9026,17.98,26.66,0.0,73602,26,3.5,0.0242,98.91,0.0,0
3.2395,8.6616,3.1042,4.7258,87.8657,11.9011,6.664,1.0302,0.1517,2.0903,4.6454,15.4,29.118,0.0,40568,12,4.13,0.0,99.36,0.0,0
2.1107,9.2293,3.3853,4.6897,88.6098,11.34,6.79,1.0303,0.1493,1.9138,4.8095,17.84,29.47,0.0,54011,8,4.43,0.0086,100.0,0.0,0
3.1943,8.9694,3.0044,4.5017,88.0049,12.1637,6.591,1.03,0.1465,2.0561,5.1834,15.21,26.244,0.0,52105,5,4.3,0.0,97.34,0.0,0
3.0296,8.5108,3.3368,4.5269,88.0194,11.5404,6.779,1.0301,0.1378,1.8043,4.6554,20.05,28.151,0.0,78458,9,4.3,0.0,100.0,0.0,0
4.5439,8.616,3.2782,4.5837,86.55,13.1599,6.795,1.0312,0.1642,1.7968,4.6378,21.96,29.514,0.0,13922,15,4.24,0.0,100.0,1.74,0
1.4471,7.3456,3.3098,4.9256,88.8441,8.7927,6.96,1.0227,0.1497,1.7103,4.5033,13.41,29.751,0.0,59729,11,3.04,0.6322,50.9,10.91,1
2.4609,9.2028,3.1899,4.6077,88.7373,11.6637,6.778,1.0284,0.1521,1.9782,4.8989,20.7,27.152,0.0,136491,43,3.43,0.0,100.0,0.0,0
3.0144,8.5394,3.2432,4.5583,88.1943,11.5538,6.763,1.0285,0.1482,2.0788,4.5819,21.38,25.025,0.0,131660,8,3.09,0.0,99.79,1.02,0
6.2543,9.7011,3.3921,4.6444,85.3821,15.9554,6.677,1.0301,0.151,1.7446,4.5591,14.46,27.0,0.0,104070,8,3.33,0.0451,98.11,1.77,0
3.7206,8.965,3.1534,4.6475,88.3962,12.6856,6.551,1.0293,0.1469,1.7919,4.5264,16.1,26.434,0.0,69887,13,3.4,0.0218,100.0,0.0,0
2.1916,9.3227,3.3216,4.7945,88.9199,11.5143,6.552,1.0282,0.1497,1.8322,5.1985,21.02,27.751,0.0,79734,3,4.62,0.0207,100.0,0.0,0
1.974,9.2784,3.4981,4.9806,88.7717,11.2524,6.648,1.0283,0.153,2.0908,4.5885,20.42,27.712,0.0,159678,3,3.53,0.0,100.0,1.79,0
4.5635,9.0982,3.3256,4.7596,86.8072,13.6617,6.571,1.0314,0.1537,1.7335,4.8109,14.1,27.651,0.0,45786,18,4.23,0.051,100.0,1.15,0
4.9952,8.9308,3.2566,4.6384,86.7181,13.926,6.718,1.0295,0.1332,1.7553,5.1472,14.49,23.79,0.0,207813,4,4.26,0.0517,99.55,0.0,0
3.6124,8.5626,3.2131,4.5943,88.3382,12.175,6.762,1.0304,0.1668,2.0743,4.8711,15.8,21.426,0.0,222338,42,3.88,0.0,98.29,1.17,0
1.9172,9.1302,3.4153,4.9652,88.806,11.0474,6.713,1.032,0.1382,2.0843,4.7884,16.15,23.588,0.0,92901,45,3.76,0.0,97.82,0.0,0
4.8179,9.8168,3.3763,4.5154,87.3898,14.6347,6.619,1.0306,0.1515,2.9335,4.8858,20.48,20.822,0.0,42683,8,4.11,0.6896,61.67,0.0,1
1.9477,9.3535,3.2289,4.9377,89.0348,11.3012,6.57,1.0301,0.1607,1.9401,5.1806,15.99,22.983,0.0,527256,4,4.07,0.0,100.0,0.0,0
3.128,8.9681,3.0854,4.6073,87.9291,12.0961,6.725,1.0318,0.1375,1.8803,4.9708,20.94,22.13,0.0,60176,45,3.32,0.0409,99.63,0.0,0
3.1042,8.9837,3.3246,4.5329,87.6218,12.0879,6.636,1.0281,0.1517,1.8551,5.0613,20.05,29.151,0.0,33103,16,4.9,0.0264,99.71,0.0,0
3.0659,8.9754,3.355,4.606,87.7462,12.0413,6.561,1.03,0.1569,1.8627,5.0032,21.26,29.341,0.0,67873,4,4.07,0.0147,100.0,1.77,0
0.3222,9.7694,4.6353,4.5698,89.9362,10.0916,6.703,1.0289,0.1664,2.0136,4.7409,17.12,29.955,2.878,28318,12,4.65,0.7545,38.57,0.0,1
1.8242,9.2509,3.3496,4.6929,89.2187,11.0751,6.662,1.0312,0.1397,2.0533,4.9264,20.54,28.751,0.0,33980,36,4.09,0.042,100.0,0.23,0
1.6061,9.1037,3.3064,4.7853,89.4889,10.7098,6.632,1.0316,0.1425,1.8095,5.1392,19.42,27.085,0.0,101676,30,3.72,0.0,97.32,0.0,0
6.8393,9.1956,3.4525,4.7125,85.132,16.0349,6.884,1.0298,0.083,1.9359,4.5928,15.13,21.971,0.0,6274,56,6.89,0.7432,49.44,0.09,1
4.8252,8.5275,3.2088,4.5026,87.4784,13.3527,6.649,1.0309,0.1438,1.9684,5.1627,20.27,24.002,0.0,53025,7,4.88,0.0,99.08,1.15,0
5.1973,8.725,3.4211,4.8887,86.5437,13.9223,6.614,1.0297,0.1611,1.9661,4.8264,20.32,29.161,0.0,63277,8,4.63,0.0082,100.0,1.06,0
3.3625,8.9057,3.3633,4.7885,87.599,12.2682,6.606,1.0296,0.1438,1.9701,4.5764,17.52,27.828,0.0,38100,5,4.99,0.0,100.0,0.38,0
5.0914,8.8827,3.3228,4.7893,86.8817,13.9741,6.763,1.0289,0.1372,1.7062,4.863,16.04,25.385,0.0,176743,11,5.0,0.0,99.32,0.0,0
1.9908,9.224,3.4893,4.9962,89.1502,11.2148,6.676,1.0301,0.1506,1.9278,4.9979,14.92,27.124,0.0,207791,51,3.56,0.002,100.0,0.0,0
6.5377,9.0927,3.5452,4.8493,85.4963,15.6304,6.628,1.0293,0.1592,1.955,4.8306,19.71,21.196,0.0,16753,13,3.99,0.01,100.0,1.45,0
2.3275,9.3486,3.3857,4.7847,89.421,11.6761,6.732,1.0314,0.141,2.0228,4.7417,21.83,23.356,0.0,74084,14,4.12,0.0,99.0,0.0,0
1.9231,9.1394,3.2884,4.9671,88.8871,11.0625,6.751,1.0297,0.1393,2.0978,5.0904,16.36,26.884,0.0,41407,14,3.39,0.0,100.0,1.72,0
6.4723,9.2869,3.5861,4.8792,85.7963,15.7592,6.776,1.03,0.1662,1.8617,4.6629,18.01,26.623,0.0,47629,31,3.11,0.0,100.0,0.0,0
5.1336,9.0432,3.4911,4.8075,86.6573,14.1768,6.74,1.0301,0.1418,1.8887,5.0289,21.84,24.507,0.0,55769,4,3.48,0.0449,100.0,1.57,0
2.0079,9.4673,3.4326,4.9967,89.1231,11.4752,6.686,1.029,0.1442,2.0576,4.914,17.09,23.725,0.0,14619,18,3.21,0.0,100.0,0.0,0
5.2442,9.0319,3.3602,4.6579,87.1084,14.2761,6.74,1.0284,0.1459,1.7414,4.8852,19.46,26.91,0.0,100177,52,3.05,0.0,98.26,1.26,0
2.1096,9.2279,3.3951,4.9665,89.18,11.3375,6.755,1.0318,0.1464,1.979,4.5784,15.31,23.498,0.0,22924,21,3.12,0.028,98.51,0.08,0
3.7892,8.9559,3.2869,4.5316,87.7394,12.7451,6.639,1.0289,0.1398,1.9467,4.974,19.11,29.479,0.0,96711,21,4.81,0.0,100.0,0.0,0
2.3967,9.4359,3.3044,4.8639,89.0634,11.8326,6.977,1.0281,0.1026,2.0729,5.1579,16.52,22.501,0.0,7757,32,6.83,0.7804,53.78,0.0,1
4.5524,8.9375,3.3333,4.5839,87.4567,13.4899,6.62,1.0306,0.1642,1.8439,4.6793,17.7,28.205,0.0,21960,22,3.42,0.0,97.59,0.0,0
4.6637,8.6917,3.4713,4.7704,86.996,13.3554,6.798,1.0307,0.1427,2.0517,4.8808,15.77,26.361,0.0,17764,12,3.54,0.0,100.0,0.0,0
4.7856,9.0142,3.1096,4.7339,87.4415,13.7998,6.668,1.0284,0.155,1.9202,4.865,15.57,28.966,0.0,105740,11,4.5,0.0242,98.14,0.0,0
6.0011,9.4016,3.2469,4.9489,85.7212,15.4027,6.592,1.0313,0.1587,1.9872,4.9372,20.13,28.695,0.0,98602,10,4.64,0.0,100.0,0.0,0
3.7289,8.9681,3.3929,4.7291,88.4213,12.697,6.778,1.0284,0.1685,1.7938,4.8618,19.62,25.645,0.0,230538,14,4.11,0.0,98.13,0.26,0
4.9268,9.1137,3.267,4.6848,87.4903,14.0405,6.596,1.0295,0.1673,1.728,4.5369,14.3,20.885,0.0,399489,5,3.67,0.0143,97.59,0.0,0
6.3682,9.0568,3.5459,4.8442,86.4742,15.425,6.767,1.0304,0.1332,2.0654,4.862,17.78,28.569,0.0,35998,3,3.55,0.0025,100.0,0.0,0
4.8165,8.5249,3.1547,4.8056,86.518,13.3414,6.572,1.0312,0.1659,2.0765,4.7013,17.41,23.331,0.0,56692,26,4.38,0.0,99.15,1.38,0
4.9755,8.974,3.2281,4.8361,86.8718,13.9495,6.748,1.0306,0.1621,1.8396,4.5516,20.44,21.118,0.0,78226,36,4.92,0.0,100.0,0.0,0
3.1019,8.5332,3.0234,4.7941,88.0012,11.6351,6.686,1.0308,0.1338,1.8386,5.1828,19.52,23.182,0.0,179055,2,3.41,0.0225,100.0,0.0,0
3.0135,8.8206,3.3067,4.6004,87.5762,11.8341,6.585,1.0295,0.1583,2.0268,4.8713,20.79,24.759,0.0,242617,41,3.73,0.0,100.0,1.36,0
3.3836,8.7923,3.3955,4.6806,88.2856,12.1759,6.725,1.0309,0.1482,1.8897,4.5233,15.24,22.411,0.0,38207,16,4.92,0.0417,100.0,0.0,0
1.6823,9.2384,3.1163,4.6081,88.5075,10.9207,6.556,1.0291,0.1558,1.9475,4.6797,17.14,26.393,0.0,15756,8,4.53,0.0084,100.0,0.0,0
4.7443,8.5082,3.4488,4.5544,87.3781,13.2525,6.705,1.0313,0.1504,1.8429,4.8993,16.35,25.532,0.0,18405,63,4.04,0.0252,97.48,0.0,0
1.9434,9.0136,3.384,4.9539,89.0139,10.957,6.591,1.0289,0.1394,1.8723,4.8652,16.13,21.921,0.0,168136,2,3.48,0.0127,98.21,1.62,0
4.7047,8.9138,3.1745,4.6326,87.355,13.6185,6.568,1.0283,0.1676,1.9028,5.0676,16.66,28.358,0.0,114624,19,4.08,0.0472,100.0,0.0,0
5.0547,9.0576,3.3319,4.6975,86.5721,14.1123,6.611,1.0301,0.1695,2.0209,5.0021,17.31,28.105,0.0,100913,2,4.09,0.0499,100.0,0.0,0
4.7412,8.7996,3.349,4.5905,87.249,13.5408,6.765,1.0314,0.1498,1.7782,4.7931,14.86,25.946,0.0,16428,36,3.21,0.0,100.0,0.89,0
5.4736,8.5817,3.2947,4.6634,86.5981,14.0553,6.557,1.0315,0.1543,2.026,4.9197,21.26,27.009,0.0,40318,5,3.87,0.025,100.0,0.08,0
4.7731,9.136,3.1714,4.5175,87.2966,13.9091,6.612,1.0307,0.1607,2.0378,4.5179,20.85,25.1,0.0,37209,2,4.88,0.0,100.0,0.0,0
5.052,8.6617,3.3974,4.7128,87.309,13.7137,6.604,1.0309,0.162,1.8384,4.5018,16.82,24.509,0.0,21430,3,3.52,0.0,100.0,0.0,0
4.5487,8.7036,3.2597,4.7501,87.2977,13.2523,6.668,1.0311,0.139,1.7869,4.8052,16.86,29.489,0.0,73115,38,4.16,0.0,97.98,0.34,0
3.6585,8.8144,3.2857,4.5523,87.8727,12.4729,6.796,1.0312,0.1377,1.841,4.6066,21.73,21.2,0.0,48527,22,4.47,0.0215,98.92,0.0,0
1.9482,9.2643,3.3481,4.832,89.4685,11.2125,6.561,1.0313,0.1346,1.9761,5.0414,17.06,20.086,0.0,9270,66,3.49,0.02,100.0,0.0,0
0.174,8.779,3.3854,4.5298,89.9829,8.953,6.628,1.0317,0.1413,1.8154,4.6021,19.45,23.64,0.0,15668,19,3.07,0.0,100.0,0.0,0
3.3081,8.7625,3.291,4.7653,87.9594,12.0706,6.72,1.0309,0.1509,1.9093,4.8444,20.2,24.589,0.0,18047,6,4.92,0.0,100.0,0.11,0
2.4147,9.1506,3.1634,4.7735,88.5839,11.5653,6.795,1.0319,0.1441,2.0282,4.7921,18.4,27.265,0.0,12742,2,3.43,0.0268,99.77,0.0,0
3.187,8.6653,3.3475,4.717,88.2127,11.8523,6.748,1.0294,0.1461,1.815,4.7943,17.65,20.169,0.0,42278,6,3.9,0.0,98.68,0.0,0
3.5869,8.9856,3.2762,4.5307,87.7446,12.5725,6.619,1.0318,0.1462,1.8829,4.867,14.61,23.822,0.0,112469,12,4.63,0.0,98.38,0.75,0
4.6234,8.7698,3.2381,4.7368,87.3563,13.3932,6.727,1.0312,0.1385,2.0607,5.1312,16.7,21.636,0.0,95835,12,3.32,0.0422,100.0,0.0,0
3.5369,8.7036,3.2192,4.6769,87.7674,12.2405,6.554,1.0314,0.1602,1.7734,4.7947,20.39,23.344,0.0,103922,20,4.44,0.0,97.39,0.0,0
1.6804,9.0728,3.2887,4.7482,89.0613,10.7532,6.74,1.0307,0.1466,1.8149,5.1198,17.56,28.767,0.0,36285,4,4.69,0.0003,97.4,0.15,0
4.6123,8.5018,3.3552,4.7061,87.0935,13.1141,6.712,1.0287,0.1444,2.0624,4.8896,16.42,22.556,0.0,87023,15,3.3,0.0316,100.0,1.02,0
4.7987,8.7136,3.4246,4.8327,86.8297,13.5123,6.585,1.0299,0.17,1.7635,5.077,15.44,29.722,0.0,99112,33,3.27,0.0,100.0,1.7,0
6.6735,9.0759,3.4398,4.7124,85.4309,15.7494,6.628,1.03,0.1534,1.7267,4.8422,20.66,25.369,0.0,43685,3,4.89,0.0,100.0,0.57,0
6.851,9.3433,3.207,4.6944,85.4272,16.1943,6.708,1.029,0.1411,2.0593,4.7745,21.28,27.239,0.0,79219,9,3.64,0.0,100.0,0.0,0
1.7353,9.0758,3.2557,4.9533,88.5914,10.8111,6.852,1.0299,0.0779,1.7321,4.6787,19.16,22.763,0.0,6189,8,6.25,0.7092,54.18,0.0,1
